127.0.0.1 - - [19/Aug/2023:13:57:56 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:20 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 7303
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:23 +0530] "GET /Project2/deleteCustomer.jsp?uid=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:23 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 6966
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:24 +0530] "GET /Project2/deleteCustomer.jsp?uid=4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:24 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 6629
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:26 +0530] "GET /Project2/deleteCustomer.jsp?uid=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:26 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 6292
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:27 +0530] "GET /Project2/deleteCustomer.jsp?uid=6 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:27 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 5955
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:28 +0530] "GET /Project2/deleteCustomer.jsp?uid=7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:28 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 5618
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:29 +0530] "GET /Project2/deleteCustomer.jsp?uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:29 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:30 +0530] "GET /Project2/deleteCustomer.jsp?uid=9 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:30 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 4944
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:30 +0530] "GET /Project2/deleteCustomer.jsp?uid=10 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:30 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 4605
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:31 +0530] "GET /Project2/deleteCustomer.jsp?uid=11 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:31 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 4266
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:31 +0530] "GET /Project2/deleteCustomer.jsp?uid=12 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:31 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 3930
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:32 +0530] "GET /Project2/deleteCustomer.jsp?uid=13 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:32 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 3623
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:38 +0530] "GET /Project2/deleteCustomer.jsp?uid=19 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:39:38 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 3316
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:48:05 +0530] "GET /Project2/id%2014 HTTP/1.1" 404 771
0:0:0:0:0:0:0:1 - - [19/Aug/2023:14:48:08 +0530] "GET /Project2/id%2014 HTTP/1.1" 404 771
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:09:09 +0530] "GET /Project2/ HTTP/1.1" 200 3316
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:09:48 +0530] "GET /Project2/ HTTP/1.1" 200 3316
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:09:54 +0530] "GET /Project2/deleteCustomer.jsp?uid=14 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:09:54 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2980
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:10:20 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2980
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:10:55 +0530] "GET /Project2/ HTTP/1.1" 200 2980
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:11:22 +0530] "GET /Project2/ HTTP/1.1" 200 2980
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:11:22 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:25:21 +0530] "GET /Project2/ HTTP/1.1" 200 2980
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:25:23 +0530] "GET /Project2/ HTTP/1.1" 200 2980
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:28:59 +0530] "GET /Project2/ HTTP/1.1" 200 3076
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:29:01 +0530] "GET /Project2/deleteCustomer.jsp?uid=15 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:29:01 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2745
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:29:02 +0530] "GET /Project2/deleteCustomer.jsp?uid=16 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:29:02 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2414
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:29:04 +0530] "GET /Project2/deleteCustomer.jsp?uid=17 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:29:04 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2054
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:29:45 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2051
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:29:48 +0530] "GET /Project2/editCustomer.jsp?uid=18%27 HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:29:58 +0530] "GET /Project2/createCustomer.jsp HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:30:13 +0530] "POST /Project2/register.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:30:13 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2403
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:30:16 +0530] "GET /Project2/editCustomer.jsp?uid=20%27 HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:45:03 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2403
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:45:04 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2403
0:0:0:0:0:0:0:1 - - [19/Aug/2023:15:45:06 +0530] "GET /Project2/editCustomer.jsp?uid=18%27 HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:00:39 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2403
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:00:40 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2403
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:00:41 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2403
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:00:41 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2403
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:00:43 +0530] "GET /Project2/editCustomer.jsp?uid=20%27 HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:50 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:51 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:52 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:52 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:52 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:53 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:53 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:53 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:55 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:56 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:56 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:57 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:57 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:01:57 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:02:00 +0530] "GET /Project2/editCustomer.jsp?uid=20 HTTP/1.1" 200 2978
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:02:46 +0530] "POST /Project2/updateCustomer.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:02:46 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2405
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:02:49 +0530] "GET /Project2/editCustomer.jsp?uid=18 HTTP/1.1" 200 2954
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:00 +0530] "POST /Project2/updateCustomer.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:00 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2413
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:04 +0530] "GET /Project2/editCustomer.jsp?uid=18 HTTP/1.1" 200 2962
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:27 +0530] "POST /Project2/updateCustomer.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:27 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2444
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:35 +0530] "GET /Project2/editCustomer.jsp?uid=18 HTTP/1.1" 200 2993
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:40 +0530] "POST /Project2/updateCustomer.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:40 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2444
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:51 +0530] "GET /Project2/deleteCustomer.jsp?uid=18 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:51 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2076
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:03:54 +0530] "GET /Project2/createCustomer.jsp HTTP/1.1" 200 2829
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:04:09 +0530] "POST /Project2/register.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:04:09 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2444
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:04:13 +0530] "GET /Project2/editCustomer.jsp?uid=20 HTTP/1.1" 200 2978
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:04:41 +0530] "POST /Project2/updateCustomer.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2023:16:04:41 +0530] "GET /Project2/index.jsp HTTP/1.1" 200 2452
